sample.id	age_day	stage	pig_id	wean_day	litter	treatment	treat_type	sex	seq_region	platform	country	study	SRA	paper	Run
598	mior20w21id9con21	21	suckling	mior20_9	21	mior20_2	control	con	female	V4	MiSeq	USA	mior20	SRP253257	Arfken 2020	SRR11347584
599	mior20w21id10con21	21	suckling	mior20_10	21	mior20_2	control	con	male	V4	MiSeq	USA	mior20	SRP253257	Arfken 2020	SRR11347583
600	mior20w21id9con24	24	weaning	mior20_9	21	mior20_2	control	con	female	V4	MiSeq	USA	mior20	SRP253257	Arfken 2020	SRR11347764
601	mior20w21id10con24	24	weaning	mior20_10	21	mior20_2	control	con	male	V4	MiSeq	USA	mior20	SRP253257	Arfken 2020	SRR11347762
602	mior20w21id11con24	24	weaning	mior20_11	21	mior20_2	control	con	female	V4	MiSeq	USA	mior20	SRP253257	Arfken 2020	SRR11347761
603	mior20w21id12con24	24	weaning	mior20_12	21	mior20_2	control	con	male	V4	MiSeq	USA	mior20	SRP253257	Arfken 2020	SRR11347760
604	mior20w21id13con24	24	weaning	mior20_13	21	mior20_2	control	con	female	V4	MiSeq	USA	mior20	SRP253257	Arfken 2020	SRR11347759
605	mior20w21id14con24	24	weaning	mior20_14	21	mior20_2	control	con	female	V4	MiSeq	USA	mior20	SRP253257	Arfken 2020	SRR11347758
606	mior20w21id15con24	24	weaning	mior20_15	21	mior20_2	control	con	male	V4	MiSeq	USA	mior20	SRP253257	Arfken 2020	SRR11347757
607	mior20w21id16con24	24	weaning	mior20_16	21	mior20_2	control	con	male	V4	MiSeq	USA	mior20	SRP253257	Arfken 2020	SRR11347644
608	mior20w21id9con28	28	weaning	mior20_9	21	mior20_2	control	con	female	V4	MiSeq	USA	mior20	SRP253257	Arfken 2020	SRR11347626
609	mior20w21id10con28	28	weaning	mior20_10	21	mior20_2	control	con	male	V4	MiSeq	USA	mior20	SRP253257	Arfken 2020	SRR11347625
610	mior20w21id11con28	28	weaning	mior20_11	21	mior20_2	control	con	female	V4	MiSeq	USA	mior20	SRP253257	Arfken 2020	SRR11347624
611	mior20w21id13con28	28	weaning	mior20_13	21	mior20_2	control	con	female	V4	MiSeq	USA	mior20	SRP253257	Arfken 2020	SRR11347622
612	mior20w21id15con28	28	weaning	mior20_15	21	mior20_2	control	con	male	V4	MiSeq	USA	mior20	SRP253257	Arfken 2020	SRR11347620
613	mior20w21id17con1	1	suckling	mior20_17	21	mior20_3	control	con	male	V4	MiSeq	USA	mior20	SRP253257	Arfken 2020	SRR11347618
614	mior20w21id18con1	1	suckling	mior20_18	21	mior20_3	control	con	male	V4	MiSeq	USA	mior20	SRP253257	Arfken 2020	SRR11347747
615	mior20w21id19con1	1	suckling	mior20_19	21	mior20_3	control	con	female	V4	MiSeq	USA	mior20	SRP253257	Arfken 2020	SRR11347736
616	mior20w21id20con1	1	suckling	mior20_20	21	mior20_3	control	con	male	V4	MiSeq	USA	mior20	SRP253257	Arfken 2020	SRR11347613
617	mior20w21id21con1	1	suckling	mior20_21	21	mior20_3	control	con	male	V4	MiSeq	USA	mior20	SRP253257	Arfken 2020	SRR11347602
618	mior20w21id22con1	1	suckling	mior20_22	21	mior20_3	control	con	male	V4	MiSeq	USA	mior20	SRP253257	Arfken 2020	SRR11347590
619	mior20w21id23con1	1	suckling	mior20_23	21	mior20_3	control	con	male	V4	MiSeq	USA	mior20	SRP253257	Arfken 2020	SRR11347722
620	mior20w21id17con3	3	suckling	mior20_17	21	mior20_3	control	con	male	V4	MiSeq	USA	mior20	SRP253257	Arfken 2020	SRR11347706
621	mior20w21id18con3	3	suckling	mior20_18	21	mior20_3	control	con	male	V4	MiSeq	USA	mior20	SRP253257	Arfken 2020	SRR11347705
622	mior20w21id19con3	3	suckling	mior20_19	21	mior20_3	control	con	female	V4	MiSeq	USA	mior20	SRP253257	Arfken 2020	SRR11347704
623	mior20w21id20con3	3	suckling	mior20_20	21	mior20_3	control	con	male	V4	MiSeq	USA	mior20	SRP253257	Arfken 2020	SRR11347703
624	mior20w21id21con3	3	suckling	mior20_21	21	mior20_3	control	con	male	V4	MiSeq	USA	mior20	SRP253257	Arfken 2020	SRR11347701
625	mior20w21id22con3	3	suckling	mior20_22	21	mior20_3	control	con	male	V4	MiSeq	USA	mior20	SRP253257	Arfken 2020	SRR11347700
626	mior20w21id23con3	3	suckling	mior20_23	21	mior20_3	control	con	male	V4	MiSeq	USA	mior20	SRP253257	Arfken 2020	SRR11347699
627	mior20w21id21con7	7	suckling	mior20_21	21	mior20_3	control	con	male	V4	MiSeq	USA	mior20	SRP253257	Arfken 2020	SRR11347676
628	mior20w21id23con7	7	suckling	mior20_23	21	mior20_3	control	con	male	V4	MiSeq	USA	mior20	SRP253257	Arfken 2020	SRR11347674
629	mior20w21id18con14	14	suckling	mior20_18	21	mior20_3	control	con	male	V4	MiSeq	USA	mior20	SRP253257	Arfken 2020	SRR11347655
630	mior20w21id19con21	21	suckling	mior20_19	21	mior20_3	control	con	female	V4	MiSeq	USA	mior20	SRP253257	Arfken 2020	SRR11347778
631	mior20w21id20con21	21	suckling	mior20_20	21	mior20_3	control	con	male	V4	MiSeq	USA	mior20	SRP253257	Arfken 2020	SRR11347777
632	mior20w21id21con21	21	suckling	mior20_21	21	mior20_3	control	con	male	V4	MiSeq	USA	mior20	SRP253257	Arfken 2020	SRR11347776
633	mior20w21id17con24	24	weaning	mior20_17	21	mior20_3	control	con	male	V4	MiSeq	USA	mior20	SRP253257	Arfken 2020	SRR11347643
634	mior20w21id18con24	24	weaning	mior20_18	21	mior20_3	control	con	male	V4	MiSeq	USA	mior20	SRP253257	Arfken 2020	SRR11347642
635	mior20w21id19con24	24	weaning	mior20_19	21	mior20_3	control	con	female	V4	MiSeq	USA	mior20	SRP253257	Arfken 2020	SRR11347641
636	mior20w21id20con24	24	weaning	mior20_20	21	mior20_3	control	con	male	V4	MiSeq	USA	mior20	SRP253257	Arfken 2020	SRR11347639
637	mior20w21id21con24	24	weaning	mior20_21	21	mior20_3	control	con	male	V4	MiSeq	USA	mior20	SRP253257	Arfken 2020	SRR11347638
638	mior20w21id22con24	24	weaning	mior20_22	21	mior20_3	control	con	male	V4	MiSeq	USA	mior20	SRP253257	Arfken 2020	SRR11347637
639	mior20w21id23con24	24	weaning	mior20_23	21	mior20_3	control	con	male	V4	MiSeq	USA	mior20	SRP253257	Arfken 2020	SRR11347636
640	mior20w21id18con28	28	weaning	mior20_18	21	mior20_3	control	con	male	V4	MiSeq	USA	mior20	SRP253257	Arfken 2020	SRR11347756
641	mior20w21id19con28	28	weaning	mior20_19	21	mior20_3	control	con	female	V4	MiSeq	USA	mior20	SRP253257	Arfken 2020	SRR11347755
642	mior20w21id20con28	28	weaning	mior20_20	21	mior20_3	control	con	male	V4	MiSeq	USA	mior20	SRP253257	Arfken 2020	SRR11347754
643	mior20w21id22con28	28	weaning	mior20_22	21	mior20_3	control	con	male	V4	MiSeq	USA	mior20	SRP253257	Arfken 2020	SRR11347752
644	mior20w21id23con28	28	weaning	mior20_23	21	mior20_3	control	con	male	V4	MiSeq	USA	mior20	SRP253257	Arfken 2020	SRR11347751
645	nc20w28id11con21	49	weaning	nc20_11	28	nc20_1	control	con	male	V3_4	MiSeq	Norway	nc20	SRA970365	Michalak 2020	SRR10208871
646	nc20w28id11con27	55	weaning	nc20_11	28	nc20_1	control	con	male	V3_4	MiSeq	Norway	nc20	SRA970365	Michalak 2020	SRR10208957
647	nc20w28id11con14	42	weaning	nc20_11	28	nc20_1	control	con	male	V3_4	MiSeq	Norway	nc20	SRA970365	Michalak 2020	SRR10209130
648	nc20w28id21con7	35	weaning	nc20_21	28	nc20_2	control	con	male	V3_4	MiSeq	Norway	nc20	SRA970365	Michalak 2020	SRR10208822
649	nc20w28id21con27	55	weaning	nc20_21	28	nc20_2	control	con	male	V3_4	MiSeq	Norway	nc20	SRA970365	Michalak 2020	SRR10209011
650	nc20w28id21con14	42	weaning	nc20_21	28	nc20_2	control	con	male	V3_4	MiSeq	Norway	nc20	SRA970365	Michalak 2020	SRR10209139
651	nc20w28id21con0	28	weaning	nc20_21	28	nc20_2	control	con	male	V3_4	MiSeq	Norway	nc20	SRA970365	Michalak 2020	SRR10209168
652	nc20w28id33con7	35	weaning	nc20_33	28	nc20_3	control	con	male	V3_4	MiSeq	Norway	nc20	SRA970365	Michalak 2020	SRR10208828
653	nc20w28id33con21	49	weaning	nc20_33	28	nc20_3	control	con	male	V3_4	MiSeq	Norway	nc20	SRA970365	Michalak 2020	SRR10208851
654	nc20w28id33con27	55	weaning	nc20_33	28	nc20_3	control	con	male	V3_4	MiSeq	Norway	nc20	SRA970365	Michalak 2020	SRR10209002
655	nc20w28id42con21	49	weaning	nc20_42	28	nc20_4	control	con	female	V3_4	MiSeq	Norway	nc20	SRA970365	Michalak 2020	SRR10208856
656	nc20w28id42con27	55	weaning	nc20_42	28	nc20_4	control	con	female	V3_4	MiSeq	Norway	nc20	SRA970365	Michalak 2020	SRR10208950
657	nc20w28id42con0	28	weaning	nc20_42	28	nc20_4	control	con	female	V3_4	MiSeq	Norway	nc20	SRA970365	Michalak 2020	SRR10209167
658	nc20w28id51con21	49	weaning	nc20_51	28	nc20_5	control	con	female	V3_4	MiSeq	Norway	nc20	SRA970365	Michalak 2020	SRR10208854
659	nc20w28id51con27	55	weaning	nc20_51	28	nc20_5	control	con	female	V3_4	MiSeq	Norway	nc20	SRA970365	Michalak 2020	SRR10209007
660	nc20w28id51con14	42	weaning	nc20_51	28	nc20_5	control	con	female	V3_4	MiSeq	Norway	nc20	SRA970365	Michalak 2020	SRR10209131
661	nc20w28id51con0	28	weaning	nc20_51	28	nc20_5	control	con	female	V3_4	MiSeq	Norway	nc20	SRA970365	Michalak 2020	SRR10209154
662	nc20w28id81con27	55	weaning	nc20_81	28	nc20_8	control	con	male	V3_4	MiSeq	Norway	nc20	SRA970365	Michalak 2020	SRR10209012
663	nc20w28id85con27	55	weaning	nc20_85	28	nc20_8	control	con	female	V3_4	MiSeq	Norway	nc20	SRA970365	Michalak 2020	SRR10209005
664	nc20w28id85con14	42	weaning	nc20_85	28	nc20_8	control	con	female	V3_4	MiSeq	Norway	nc20	SRA970365	Michalak 2020	SRR10209142
665	nc20w28id85con0	28	weaning	nc20_85	28	nc20_8	control	con	female	V3_4	MiSeq	Norway	nc20	SRA970365	Michalak 2020	SRR10209150
666	amb21w21id1con49	49	weaning	amb21con1	21	na	control	con	na	V3_4	MiSeq	China	amb21	SRP330371	Tang 2021	SRR15292784
667	amb21w21id1con42	42	weaning	amb21con1	21	na	control	con	na	V3_4	MiSeq	China	amb21	SRP330371	Tang 2021	SRR15292801
668	amb21w21id1con35	35	weaning	amb21con1	21	na	control	con	na	V3_4	MiSeq	China	amb21	SRP330371	Tang 2021	SRR15292819
669	amb21w21id1con28	28	weaning	amb21con1	21	na	control	con	na	V3_4	MiSeq	China	amb21	SRP330371	Tang 2021	SRR15292827
670	amb21w21id2con42	42	weaning	amb21con2	21	na	control	con	na	V3_4	MiSeq	China	amb21	SRP330371	Tang 2021	SRR15292800
671	amb21w21id2con28	28	weaning	amb21con2	21	na	control	con	na	V3_4	MiSeq	China	amb21	SRP330371	Tang 2021	SRR15292826
672	amb21w21id4con49	49	weaning	amb21con4	21	na	control	con	na	V3_4	MiSeq	China	amb21	SRP330371	Tang 2021	SRR15292780
673	amb21w21id4con35	35	weaning	amb21con4	21	na	control	con	na	V3_4	MiSeq	China	amb21	SRP330371	Tang 2021	SRR15292816
674	amb21w21id5con49	49	weaning	amb21con5	21	na	control	con	na	V3_4	MiSeq	China	amb21	SRP330371	Tang 2021	SRR15292779
675	amb21w21id5con28	28	weaning	amb21con5	21	na	control	con	na	V3_4	MiSeq	China	amb21	SRP330371	Tang 2021	SRR15292793
676	amb21w21id5con42	42	weaning	amb21con5	21	na	control	con	na	V3_4	MiSeq	China	amb21	SRP330371	Tang 2021	SRR15292797
677	amb21w21id5con35	35	weaning	amb21con5	21	na	control	con	na	V3_4	MiSeq	China	amb21	SRP330371	Tang 2021	SRR15292814
678	amb21w21id6con49	49	weaning	amb21con6	21	na	control	con	na	V3_4	MiSeq	China	amb21	SRP330371	Tang 2021	SRR15292778
679	amb21w21id6con42	42	weaning	amb21con6	21	na	control	con	na	V3_4	MiSeq	China	amb21	SRP330371	Tang 2021	SRR15292796
680	amb21w21id7con42	42	weaning	amb21con7	21	na	control	con	na	V3_4	MiSeq	China	amb21	SRP330371	Tang 2021	SRR15292795
681	amb21w21id8con42	42	weaning	amb21con8	21	na	control	con	na	V3_4	MiSeq	China	amb21	SRP330371	Tang 2021	SRR15292794
682	anim21w35id10con16	16	suckling	anim21_10	35	na	control	con	male	V3_4	NovaSeqPE250	China	anim21	SRP334057	Bi 2021	SRR15607591
683	anim21w35id9con16	16	suckling	anim21_9	35	na	control	con	male	V3_4	NovaSeqPE250	China	anim21	SRP334057	Bi 2021	SRR15607592
684	anim21w35id8con16	16	suckling	anim21_8	35	na	control	con	male	V3_4	NovaSeqPE250	China	anim21	SRP334057	Bi 2021	SRR15607593
685	anim21w35id7con16	16	suckling	anim21_7	35	na	control	con	male	V3_4	NovaSeqPE250	China	anim21	SRP334057	Bi 2021	SRR15607594
686	anim21w35id6con16	16	suckling	anim21_6	35	na	control	con	male	V3_4	NovaSeqPE250	China	anim21	SRP334057	Bi 2021	SRR15607595
687	anim21w35id5con16	16	suckling	anim21_5	35	na	control	con	male	V3_4	NovaSeqPE250	China	anim21	SRP334057	Bi 2021	SRR15607596
688	anim21w35id4con16	16	suckling	anim21_4	35	na	control	con	male	V3_4	NovaSeqPE250	China	anim21	SRP334057	Bi 2021	SRR15607597
689	anim21w35id3con16	16	suckling	anim21_3	35	na	control	con	male	V3_4	NovaSeqPE250	China	anim21	SRP334057	Bi 2021	SRR15607598
690	anim21w35id2con16	16	suckling	anim21_2	35	na	control	con	male	V3_4	NovaSeqPE250	China	anim21	SRP334057	Bi 2021	SRR15607599
691	anim21w35id1con16	16	suckling	anim21_1	35	na	control	con	male	V3_4	NovaSeqPE250	China	anim21	SRP334057	Bi 2021	SRR15607600
692	anim21w35id10con35	35	suckling	anim21_10	35	na	control	con	male	V3_4	NovaSeqPE250	China	anim21	SRP334057	Bi 2021	SRR15607611
693	anim21w35id7con35	35	suckling	anim21_7	35	na	control	con	male	V3_4	NovaSeqPE250	China	anim21	SRP334057	Bi 2021	SRR15607614
694	anim21w35id6con35	35	suckling	anim21_6	35	na	control	con	male	V3_4	NovaSeqPE250	China	anim21	SRP334057	Bi 2021	SRR15607615
695	anim21w35id4con35	35	suckling	anim21_4	35	na	control	con	male	V3_4	NovaSeqPE250	China	anim21	SRP334057	Bi 2021	SRR15607617
696	anim21w35id2con35	35	suckling	anim21_2	35	na	control	con	male	V3_4	NovaSeqPE250	China	anim21	SRP334057	Bi 2021	SRR15607619
697	anim21w35id8con42	42	weaning	anim21_8	35	na	control	con	male	V3_4	NovaSeqPE250	China	anim21	SRP334057	Bi 2021	SRR15607633
698	anim21w35id5con42	42	weaning	anim21_5	35	na	control	con	male	V3_4	NovaSeqPE250	China	anim21	SRP334057	Bi 2021	SRR15607636
699	anim21w35id4con42	42	weaning	anim21_4	35	na	control	con	male	V3_4	NovaSeqPE250	China	anim21	SRP334057	Bi 2021	SRR15607637
700	anim21w35id3con42	42	weaning	anim21_3	35	na	control	con	male	V3_4	NovaSeqPE250	China	anim21	SRP334057	Bi 2021	SRR15607638
701	anim21w35id10con63	63	growing	anim21_10	35	na	control	con	male	V3_4	NovaSeqPE250	China	anim21	SRP334057	Bi 2021	SRR15607649
702	anim21w35id9con63	63	growing	anim21_9	35	na	control	con	male	V3_4	NovaSeqPE250	China	anim21	SRP334057	Bi 2021	SRR15607650
703	anim21w35id8con63	63	growing	anim21_8	35	na	control	con	male	V3_4	NovaSeqPE250	China	anim21	SRP334057	Bi 2021	SRR15607651
704	anim21w35id7con63	63	growing	anim21_7	35	na	control	con	male	V3_4	NovaSeqPE250	China	anim21	SRP334057	Bi 2021	SRR15607652
705	anim21w35id6con63	63	growing	anim21_6	35	na	control	con	male	V3_4	NovaSeqPE250	China	anim21	SRP334057	Bi 2021	SRR15607653
706	anim21w35id5con63	63	growing	anim21_5	35	na	control	con	male	V3_4	NovaSeqPE250	China	anim21	SRP334057	Bi 2021	SRR15607654
707	anim21w35id4con63	63	growing	anim21_4	35	na	control	con	male	V3_4	NovaSeqPE250	China	anim21	SRP334057	Bi 2021	SRR15607655
708	anim21w35id3con63	63	growing	anim21_3	35	na	control	con	male	V3_4	NovaSeqPE250	China	anim21	SRP334057	Bi 2021	SRR15607656
709	anim21w35id2con63	63	growing	anim21_2	35	na	control	con	male	V3_4	NovaSeqPE250	China	anim21	SRP334057	Bi 2021	SRR15607657
710	anim21w35id1con63	63	growing	anim21_1	35	na	control	con	male	V3_4	NovaSeqPE250	China	anim21	SRP334057	Bi 2021	SRR15607658
711	em21w28id5con2	2	suckling	em21id5	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518822
712	em21w28id5con15	15	suckling	em21id5	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518820
713	em21w28id5con28	28	suckling	em21id5	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518818
714	em21w28id5con30	30	weaning	em21id5	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518817
715	em21w28id5con33	33	weaning	em21id5	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518816
716	em21w28id6con2	2	suckling	em21id6	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518813
717	em21w28id6con15	15	suckling	em21id6	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518811
718	em21w28id6con21	21	suckling	em21id6	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518810
719	em21w28id6con30	30	weaning	em21id6	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518784
720	em21w28id6con33	33	weaning	em21id6	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518783
721	em21w28id11con2	2	suckling	em21id11	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518902
722	em21w28id11con7	7	suckling	em21id11	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518901
723	em21w28id11con15	15	suckling	em21id11	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518900
724	em21w28id11con28	28	suckling	em21id11	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518898
725	em21w28id11con30	30	weaning	em21id11	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518897
726	em21w28id11con33	33	weaning	em21id11	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518896
727	em21w28id11con42	42	weaning	em21id11	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518895
728	em21w28id12con2	2	suckling	em21id12	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518894
729	em21w28id12con15	15	suckling	em21id12	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518891
730	em21w28id12con30	30	weaning	em21id12	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518888
731	em21w28id12con33	33	weaning	em21id12	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518887
732	em21w28id13con2	2	suckling	em21id13	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518885
733	em21w28id13con15	15	suckling	em21id13	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518883
734	em21w28id13con30	30	weaning	em21id13	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518808
735	em21w28id13con33	33	weaning	em21id13	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518807
736	em21w28id13con42	42	weaning	em21id13	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518806
737	em21w28id14con2	2	suckling	em21id14	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518805
738	em21w28id14con15	15	suckling	em21id14	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518803
739	em21w28id14con28	28	suckling	em21id14	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518801
740	em21w28id14con30	30	weaning	em21id14	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518800
741	em21w28id14con33	33	weaning	em21id14	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518798
742	em21w28id15con2	2	suckling	em21id15	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518796
743	em21w28id15con28	28	suckling	em21id15	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518792
744	em21w28id15con30	30	weaning	em21id15	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518791
745	em21w28id15con33	33	weaning	em21id15	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518790
746	em21w28id15con42	42	weaning	em21id15	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518789
747	em21w28id16con2	2	suckling	em21id16	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518787
748	em21w28id16con15	15	suckling	em21id16	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518881
749	em21w28id16con28	28	suckling	em21id16	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518879
750	em21w28id16con30	30	weaning	em21id16	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518878
751	em21w28id16con33	33	weaning	em21id16	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518877
752	em21w28id19con2	2	suckling	em21id19	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518857
753	em21w28id19con15	15	suckling	em21id19	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518855
754	em21w28id19con21	21	suckling	em21id19	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518854
755	em21w28id19con30	30	weaning	em21id19	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518852
756	em21w28id19con33	33	weaning	em21id19	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518850
757	em21w28id20con2	2	suckling	em21id20	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518848
758	em21w28id20con15	15	suckling	em21id20	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518846
759	em21w28id20con28	28	suckling	em21id20	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518844
760	em21w28id20con30	30	weaning	em21id20	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518843
761	em21w28id20con33	33	weaning	em21id20	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518842
762	em21w28id20con42	42	weaning	em21id20	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518841
763	fm21wid1con1	1	suckling	fm21_1	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664534
764	fm21wid2con1	1	suckling	fm21_2	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664555
765	fm21wid3con1	1	suckling	fm21_3	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664543
766	fm21wid4con1	1	suckling	fm21_4	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664556
767	fm21wid5con1	1	suckling	fm21_5	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664560
768	fm21wid6con2	2	suckling	fm21_6	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664576
769	fm21wid7con2	2	suckling	fm21_7	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664582
