sample-id	age_day	stage	pig_id	wean_day	litter	treatment	treat_type	sex	seq_region	platform	country	study	SRA	paper	Run
sr19w24id1conNV55	55	weaning	sr19conNV1	24	na	control	con	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257457
sr19w24id2conNV55	55	weaning	sr19conNV2	24	na	control	con	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257458
sr19w24id3conNV55	55	weaning	sr19conNV3	24	na	control	con	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257459
sr19w24id4conNV55	55	weaning	sr19conNV4	24	na	control	con	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257460
sr19w24id5conNV55	55	weaning	sr19conNV5	24	na	control	con	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257461
sr19w24id6conNV55	55	weaning	sr19conNV6	24	na	control	con	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257462
sr19w24id7conNV55	55	weaning	sr19conNV7	24	na	control	con	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257463
sr19w24id1conV55	55	weaning	sr19conV1	24	na	other 	con_vaccination	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257464
sr19w24id5conV55	55	weaning	sr19conV5	24	na	other 	con_vaccination	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257465
sr19w24id2conV55	55	weaning	sr19conV2	24	na	other 	con_vaccination	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257466
sr19w24id3conV55	55	weaning	sr19conV3	24	na	other 	con_vaccination	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257467
sr19w24id4conV55	55	weaning	sr19conV4	24	na	other 	con_vaccination	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257468
sr19w24id6conV55	55	weaning	sr19conV6	24	na	other 	con_vaccination	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257469
sr19w24id1insV55	55	weaning	sr19insV1	24	na	other 	insulin_vaccination	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257470
sr19w24id2insV55	55	weaning	sr19insV2	24	na	other 	insulin_vaccination	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257471
sr19w24id3insV55	55	weaning	sr19insV3	24	na	other 	insulin_vaccination	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257472
sr19w24id4insV55	55	weaning	sr19insV4	24	na	other 	insulin_vaccination	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257473
sr19w24id5insV55	55	weaning	sr19insV5	24	na	other 	insulin_vaccination	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257474
sr19w24id6insV55	55	weaning	sr19insV6	24	na	other 	insulin_vaccination	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257475
sr19w24id7insV55	55	weaning	sr19insV7	24	na	other 	insulin_vaccination	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257476
sr19w24id8insV55	55	weaning	sr19insV8	24	na	other 	insulin_vaccination	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257477
sr19w24id1inlaV55	55	weaning	sr19inlaV1	24	na	other 	ins_la_vacc	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257478
sr19w24id2inlaV55	55	weaning	sr19inlaV2	24	na	other 	ins_la_vacc	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257479
sr19w24id3inlaV55	55	weaning	sr19inlaV3	24	na	other 	ins_la_vacc	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257480
sr19w24id4inlaV55	55	weaning	sr19inlaV4	24	na	other 	ins_la_vacc	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257481
sr19w24id5inlaV55	55	weaning	sr19inlaV5	24	na	other 	ins_la_vacc	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257482
sr19w24id7inlaV55	55	weaning	sr19inlaV7	24	na	other 	ins_la_vacc	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257483
sr19w24id8inlaV55	55	weaning	sr19inlaV8	24	na	other 	ins_la_vacc	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257484
sr19w24id1con1	0	suckling	sr19con1	24	na	control	con	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257485
sr19w24id2con1	0	suckling	sr19con2	24	na	control	con	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257486
sr19w24id3con1	0	suckling	sr19con3	24	na	control	con	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257487
sr19w24id5con1	0	suckling	sr19con5	24	na	control	con	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257488
sr19w24id6con1	0	suckling	sr19con6	24	na	control	con	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257489
sr19w24id7con1	0	suckling	sr19con7	24	na	control	con	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257490
sr19w24id8con1	0	suckling	sr19con8	24	na	control	con	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257491
sr19w24id10con1	0	suckling	sr19con10	24	na	control	con	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257492
sr19w24id11con1	0	suckling	sr19con11	24	na	control	con	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257493
sr19w24id12con1	0	suckling	sr19con12	24	na	control	con	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257494
sr19w24id13con1	0	suckling	sr19con13	24	na	control	con	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257495
sr19w24id14con1	0	suckling	sr19con14	24	na	control	con	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257496
sr19w24id15con1	0	suckling	sr19con15	24	na	control	con	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257497
sr19w24id16con1	0	suckling	sr19con16	24	na	control	con	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257498
sr19w24id17con1	0	suckling	sr19con17	24	na	control	con	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257499
sr19w24id18con1	0	suckling	sr19con18	24	na	control	con	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257500
sr19w24id19con1	0	suckling	sr19con19	24	na	control	con	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257501
sr19w24id1conNV51	51	weaning	sr19conNV1	24	na	control	con	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257502
sr19w24id2conNV51	51	weaning	sr19conNV2	24	na	control	con	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257503
sr19w24id3conNV51	51	weaning	sr19conNV3	24	na	control	con	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257504
sr19w24id4conNV51	51	weaning	sr19conNV4	24	na	control	con	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257505
sr19w24id5conNV51	51	weaning	sr19conNV5	24	na	control	con	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257506
sr19w24id6conNV51	51	weaning	sr19conNV6	24	na	control	con	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257507
sr19w24id7conNV51	51	weaning	sr19conNV7	24	na	control	con	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257508
sr19w24id1conV51	51	weaning	sr19conV1	24	na	other	con_vaccination	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257509
sr19w24id2conV51	51	weaning	sr19conV2	24	na	other	con_vaccination	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257510
sr19w24id3conV51	51	weaning	sr19conV3	24	na	other	con_vaccination	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257511
sr19w24id4conV51	51	weaning	sr19conV4	24	na	other	con_vaccination	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257512
sr19w24id5conV51	51	weaning	sr19conV5	24	na	other	con_vaccination	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257513
sr19w24id6conV51	51	weaning	sr19conV6	24	na	other	con_vaccination	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257514
sr19w24id1insV51	51	weaning	sr19insV1	24	na	other	insulin_vaccination	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257515
sr19w24id2insV51	51	weaning	sr19insV2	24	na	other	insulin_vaccination	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257516
sr19w24id3insV51	51	weaning	sr19insV3	24	na	other	insulin_vaccination	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257517
sr19w24id4insV51	51	weaning	sr19insV4	24	na	other	insulin_vaccination	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257518
sr19w24id5insV51	51	weaning	sr19insV5	24	na	other	insulin_vaccination	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257519
sr19w24id6insV51	51	weaning	sr19insV6	24	na	other	insulin_vaccination	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257520
sr19w24id7insV51	51	weaning	sr19insV7	24	na	other	insulin_vaccination	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257521
sr19w24id8insV51	51	weaning	sr19insV8	24	na	other	insulin_vaccination	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257522
sr19w24id4inlaV51	51	weaning	sr19inlaV4	24	na	other	ins_la_vacc	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257523
sr19w24id1inlaV51	51	weaning	sr19inlaV1	24	na	other	ins_la_vacc	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257524
sr19w24id2inlaV51	51	weaning	sr19inlaV2	24	na	other	ins_la_vacc	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257525
sr19w24id3inlaV51	51	weaning	sr19inlaV3	24	na	other	ins_la_vacc	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257526
sr19w24id5inlaV51	51	weaning	sr19inlaV5	24	na	other	ins_la_vacc	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257527
sr19w24id6inlaV51	51	weaning	sr19inlaV6	24	na	other	ins_la_vacc	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257528
sr19w24id7inlaV51	51	weaning	sr19inlaV7	24	na	other	ins_la_vacc	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257529
sr19w24id8inlaV51	51	weaning	sr19inlaV8	24	na	other	ins_la_vacc	na	V4	HiSeq2500	Netherlands 	scire19	ERP114540	Lepine 2019	ERR3257530
anau20w21id5cf7	7	suckling	anau20_5	21	anau20_10	other	ceftiofur	female	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470331
anau20w21id5cf13	13	suckling	anau20_5	21	anau20_10	other	ceftiofur	female	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470358
anau20w21id5cf18	18	suckling	anau20_5	21	anau20_10	other	ceftiofur	female	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470377
anau20w21id6cf7	7	suckling	anau20_6	21	anau20_10	other	ceftiofur	male	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470404
anau20w21id6cf13	13	suckling	anau20_6	21	anau20_10	other	ceftiofur	male	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470406
anau20w21id6cf18	18	suckling	anau20_6	21	anau20_10	other	ceftiofur	male	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470405
anau20w21id7cf7	7	suckling	anau20_7	21	anau20_4	other	ceftiofur	male	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470401
anau20w21id7cf13	13	suckling	anau20_7	21	anau20_4	other	ceftiofur	male	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470403
anau20w21id7cf18	18	suckling	anau20_7	21	anau20_4	other	ceftiofur	male	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470402
anau20w21id8cf7	7	suckling	anau20_8	21	anau20_4	other	ceftiofur	male	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470397
anau20w21id8cf13	13	suckling	anau20_8	21	anau20_4	other	ceftiofur	male	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470400
anau20w21id8cf18	18	suckling	anau20_8	21	anau20_4	other	ceftiofur	male	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470399
anau20w21id25cf7	7	suckling	anau20_25	21	anau20_1	other	ceftiofur	male	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470374
anau20w21id25cf13	13	suckling	anau20_25	21	anau20_1	other	ceftiofur	male	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470376
anau20w21id25cf18	18	suckling	anau20_25	21	anau20_1	other	ceftiofur	male	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470375
anau20w21id26cf7	7	suckling	anau20_26	21	anau20_1	other	ceftiofur	male	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470372
anau20w21id26cf18	18	suckling	anau20_26	21	anau20_1	other	ceftiofur	male	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470373
anau20w21id29cf7	7	suckling	anau20_29	21	anau20_7	other	ceftiofur	male	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470365
anau20w21id29cf13	13	suckling	anau20_29	21	anau20_7	other	ceftiofur	male	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470367
anau20w21id29cf18	18	suckling	anau20_29	21	anau20_7	other	ceftiofur	male	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470366
anau20w21id30cf7	7	suckling	anau20_30	21	anau20_7	other	ceftiofur	female	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470362
anau20w21id30cf13	13	suckling	anau20_30	21	anau20_7	other	ceftiofur	female	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470364
anau20w21id30cf18	18	suckling	anau20_30	21	anau20_7	other	ceftiofur	female	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470363
anau20w21id2cf7	7	suckling	anau20_2	21	anau20_11	other	ceftiofur	male	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470398
anau20w21id2cf13	13	suckling	anau20_2	21	anau20_11	other	ceftiofur	male	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470379
anau20w21id2cf18	18	suckling	anau20_2	21	anau20_11	other	ceftiofur	male	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470378
anau20w21id13cf7	7	suckling	anau20_13	21	anau20_5	other	ceftiofur	male	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470388
anau20w21id13cf13	13	suckling	anau20_13	21	anau20_5	other	ceftiofur	male	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470390
anau20w21id13cf18	18	suckling	anau20_13	21	anau20_5	other	ceftiofur	male	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470389
anau20w21id14cf7	7	suckling	anau20_14	21	anau20_5	other	ceftiofur	female	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470384
anau20w21id14cf13	13	suckling	anau20_14	21	anau20_5	other	ceftiofur	female	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470386
anau20w21id14cf18	18	suckling	anau20_14	21	anau20_5	other	ceftiofur	female	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470385
anau20w21id19cf7	7	suckling	anau20_19	21	anau20_12	other	ceftiofur	male	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470348
anau20w21id19cf13	13	suckling	anau20_19	21	anau20_12	other	ceftiofur	male	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470350
anau20w21id19cf18	18	suckling	anau20_19	21	anau20_12	other	ceftiofur	male	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470349
anau20w21id20cf7	7	suckling	anau20_20	21	anau20_12	other	ceftiofur	male	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470345
anau20w21id20cf13	13	suckling	anau20_20	21	anau20_12	other	ceftiofur	male	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470347
anau20w21id20cf18	18	suckling	anau20_20	21	anau20_12	other	ceftiofur	male	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470346
anau20w21id28cf7	7	suckling	anau20_28	21	anau20_6	other	ceftiofur	male	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470369
anau20w21id28cf13	13	suckling	anau20_28	21	anau20_6	other	ceftiofur	male	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470371
anau20w21id28cf18	18	suckling	anau20_28	21	anau20_6	other	ceftiofur	male	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470370
anau20w21id3cf7	7	suckling	anau20_3	21	anau20_13	other	ceftiofur	male	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470344
anau20w21id3cf13	13	suckling	anau20_3	21	anau20_13	other	ceftiofur	male	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470387
anau20w21id3cf18	18	suckling	anau20_3	21	anau20_13	other	ceftiofur	male	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470355
anau20w21id4cf7	7	suckling	anau20_4	21	anau20_13	other	ceftiofur	male	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470360
anau20w21id4cf13	13	suckling	anau20_4	21	anau20_13	other	ceftiofur	male	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470333
anau20w21id4cf18	18	suckling	anau20_4	21	anau20_13	other	ceftiofur	male	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470368
anau20w21id12cf7	7	suckling	anau20_12	21	anau20_11	other	ceftiofur	female	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470391
anau20w21id12cf13	13	suckling	anau20_12	21	anau20_11	other	ceftiofur	female	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470393
anau20w21id12cf18	18	suckling	anau20_12	21	anau20_11	other	ceftiofur	female	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470392
anau20w21id21cf7	7	suckling	anau20_21	21	anau20_3	other	ceftiofur	male	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470341
anau20w21id21cf13	13	suckling	anau20_21	21	anau20_3	other	ceftiofur	male	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470343
anau20w21id21cf18	18	suckling	anau20_21	21	anau20_3	other	ceftiofur	male	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470342
anau20w21id22cf7	7	suckling	anau20_22	21	anau20_3	other	ceftiofur	female	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470338
anau20w21id22cf13	13	suckling	anau20_22	21	anau20_3	other	ceftiofur	female	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470340
anau20w21id22cf18	18	suckling	anau20_22	21	anau20_3	other	ceftiofur	female	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470339
anau20w21id23cf7	7	suckling	anau20_23	21	anau20_9	other	ceftiofur	female	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470335
anau20w21id23cf13	13	suckling	anau20_23	21	anau20_9	other	ceftiofur	female	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470337
anau20w21id23cf18	18	suckling	anau20_23	21	anau20_9	other	ceftiofur	female	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470336
anau20w21id24cf7	7	suckling	anau20_24	21	anau20_9	other	ceftiofur	female	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470330
anau20w21id24cf13	13	suckling	anau20_24	21	anau20_9	other	ceftiofur	female	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470334
anau20w21id24cf18	18	suckling	anau20_24	21	anau20_9	other	ceftiofur	female	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470332
anau20w21id10con7	7	suckling	anau20_10	21	anau20_1	control	con	female	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470394
anau20w21id10con13	13	suckling	anau20_10	21	anau20_1	control	con	female	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470396
anau20w21id10con18	18	suckling	anau20_10	21	anau20_1	control	con	female	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470395
anau20w21id15con7	7	suckling	anau20_15	21	anau20_2	control	con	female	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470381
anau20w21id15con13	13	suckling	anau20_15	21	anau20_2	control	con	female	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470383
anau20w21id15con18	18	suckling	anau20_15	21	anau20_2	control	con	female	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470382
anau20w21id16con7	7	suckling	anau20_16	21	anau20_2	control	con	female	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470357
anau20w21id16con13	13	suckling	anau20_16	21	anau20_2	control	con	female	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470380
anau20w21id16con18	18	suckling	anau20_16	21	anau20_2	control	con	female	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470359
anau20w21id17con7	7	suckling	anau20_17	21	anau20_8	control	con	male	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470354
anau20w21id17con18	18	suckling	anau20_17	21	anau20_8	control	con	male	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470356
anau20w21id18con7	7	suckling	anau20_18	21	anau20_8	control	con	female	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470351
anau20w21id18con13	13	suckling	anau20_18	21	anau20_8	control	con	female	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470353
anau20w21id18con18	18	suckling	anau20_18	21	anau20_8	control	con	female	V4	MiSeq	Australia	anau20	SRP254989	Nowland 2020	SRR11470352
fvs20w21id31con21	21	suckling	fvs20_31	21	fvs20_3	control	con	male	V4	MiSeq	USA	fvs20	SRP213741	Ricker 2020	SRR9655867
fvs20w21id41con21	21	suckling	fvs20_41	21	fvs20_4	control	con	male	V4	MiSeq	USA	fvs20	SRP213741	Ricker 2020	SRR9655933
fvs20w21id43con21	21	suckling	fvs20_43	21	fvs20_4	control	con	female	V4	MiSeq	USA	fvs20	SRP213741	Ricker 2020	SRR9655779
fvs20w21id45con21	21	suckling	fvs20_45	21	fvs20_4	control	con	male	V4	MiSeq	USA	fvs20	SRP213741	Ricker 2020	SRR9655937
fvs20w21id53con21	21	suckling	fvs20_53	21	fvs20_5	control	con	female	V4	MiSeq	USA	fvs20	SRP213741	Ricker 2020	SRR9655941
fvs20w21id55con21	21	suckling	fvs20_55	21	fvs20_5	control	con	male	V4	MiSeq	USA	fvs20	SRP213741	Ricker 2020	SRR9655828
fvs20w21id61con21	21	suckling	fvs20_61	21	fvs20_6	control	con	male	V4	MiSeq	USA	fvs20	SRP213741	Ricker 2020	SRR9655926
fvs20w21id64con21	21	suckling	fvs20_64	21	fvs20_6	control	con	female	V4	MiSeq	USA	fvs20	SRP213741	Ricker 2020	SRR9655946
fvs20w21id66con21	21	suckling	fvs20_66	21	fvs20_6	control	con	male	V4	MiSeq	USA	fvs20	SRP213741	Ricker 2020	SRR9655964
fvs20w21id71con21	21	suckling	fvs20_71	21	fvs20_7	control	con	male	V4	MiSeq	USA	fvs20	SRP213741	Ricker 2020	SRR9655931
fvs20w21id73con21	21	suckling	fvs20_73	21	fvs20_7	control	con	male	V4	MiSeq	USA	fvs20	SRP213741	Ricker 2020	SRR9655897
fvs20w21id76con21	21	suckling	fvs20_76	21	fvs20_7	control	con	female	V4	MiSeq	USA	fvs20	SRP213741	Ricker 2020	SRR9655747
fvs20w21id86con21	21	suckling	fvs20_86	21	fvs20_8	control	con	male	V4	MiSeq	USA	fvs20	SRP213741	Ricker 2020	SRR9655823
